bedrooms,bathrooms,size_sqm,plot_size_sqm,age_years,distance_to_cbd_km,gated_community,has_pool,has_garage,has_backup_power,has_borehole,price_ghs,city_Cape Coast,city_Kumasi,city_Takoradi,city_Tamale,city_Tema,property_type_Detached House,property_type_Semi-Detached,property_type_Townhouse,price_per_sqm_proxy,total_rooms,is_far_from_cbd
3,3,180.1,313.1,26,2.69,1,0,1,0,1,701572.91,True,False,False,False,False,False,True,False,180.1,6,0
1,1,137.9,232.1,9,0.76,1,0,0,0,1,654284.32,True,False,False,False,False,False,False,True,137.9,2,0
4,4,205.9,0.0,18,6.43,1,0,1,0,0,506632.03,False,False,False,True,False,False,False,False,205.9,8,0
6,5,237.6,0.0,8,2.51,0,0,1,1,1,1678242.5,False,False,False,False,False,False,False,False,237.6,11,0
3,3,174.5,0.0,4,0.74,1,0,0,1,1,1031916.03,False,False,True,False,False,False,False,False,174.5,6,0
3,3,204.0,381.6,28,1.65,1,0,1,0,0,2083226.43,False,False,False,False,False,False,False,True,204.0,6,0
4,3,239.8,486.5,16,13.0,1,0,1,0,1,2116216.21,False,False,False,False,False,True,False,False,239.8,7,0
3,2,193.9,0.0,20,24.72,0,0,1,1,1,644483.91,False,False,False,False,True,False,False,False,193.9,5,1
1,1,107.5,0.0,4,5.45,0,0,0,1,0,410695.81,False,False,True,False,False,False,False,False,107.5,2,0
3,2,136.9,0.0,2,0.95,1,0,0,1,1,1459732.8,False,False,False,False,False,False,False,False,136.9,5,0
2,1,120.1,256.5,26,12.53,0,0,1,0,0,488546.74,False,False,True,False,False,True,False,False,120.1,3,0
3,2,146.4,269.9,29,15.54,0,0,1,1,0,444033.6,False,True,False,False,False,False,True,False,146.4,5,1
5,5,283.2,0.0,23,1.0,0,0,0,0,0,1479820.62,False,False,False,False,True,False,False,False,283.2,10,0
2,2,190.3,466.3,1,8.46,1,1,1,1,1,2354375.27,False,False,False,False,True,True,False,False,190.3,4,0
4,3,205.5,0.0,20,2.98,0,0,1,1,0,1095792.59,False,False,False,False,True,False,False,False,205.5,7,0
3,2,126.9,0.0,22,10.2,1,0,0,0,0,548448.97,False,False,False,False,True,False,False,False,126.9,5,0
4,3,195.6,429.2,28,1.23,1,0,1,0,1,2287537.71,False,False,False,False,False,True,False,False,195.6,7,0
3,3,173.3,355.6,20,7.17,1,0,1,0,1,653224.86,False,False,False,True,False,True,False,False,173.3,6,0
4,4,211.2,398.6,8,2.52,1,0,1,0,1,1547384.14,False,True,False,False,False,True,False,False,211.2,8,0
3,2,158.1,308.0,18,10.52,0,0,1,0,0,406794.34,False,False,False,True,False,False,True,False,158.1,5,0
2,1,135.4,323.6,27,10.66,0,0,1,0,1,755644.6,False,False,False,False,False,False,False,True,135.4,3,0
2,2,137.9,0.0,6,15.92,1,0,0,0,1,609415.54,False,True,False,False,False,False,False,False,137.9,4,1
5,5,211.4,0.0,18,8.28,1,0,0,0,0,1003281.33,False,False,False,False,False,False,False,False,211.4,10,0
3,2,172.6,0.0,15,4.81,1,0,0,0,1,669347.57,False,True,False,False,False,False,False,False,172.6,5,0
4,3,203.1,434.2,22,3.54,1,1,1,0,1,1878287.72,False,False,False,False,True,True,False,False,203.1,7,0
2,2,112.0,253.0,16,15.02,0,0,1,1,1,587134.39,False,False,False,False,True,False,True,False,112.0,4,1
6,6,308.0,0.0,21,23.7,0,0,0,0,1,1127396.83,False,False,False,False,False,False,False,False,308.0,12,1
1,1,89.2,0.0,26,14.68,1,0,0,0,1,328851.45,False,True,False,False,False,False,False,False,89.2,2,0
4,3,223.4,409.5,2,27.08,1,0,0,0,0,1161939.07,False,False,True,False,False,True,False,False,223.4,7,1
5,5,279.8,337.2,9,0.94,1,0,0,0,1,3621462.72,False,False,False,False,False,True,False,False,279.8,10,0
3,3,189.0,317.9,15,21.92,0,0,1,0,0,1025887.68,False,False,False,False,False,False,True,False,189.0,6,1
3,3,163.2,0.0,11,8.35,0,0,0,0,0,863462.16,False,False,False,False,False,False,False,False,163.2,6,0
2,2,154.5,290.3,4,3.39,1,0,1,0,1,793177.04,True,False,False,False,False,True,False,False,154.5,4,0
4,4,188.8,0.0,27,8.48,0,0,1,1,0,906042.13,False,False,False,False,False,False,False,False,188.8,8,0
3,3,184.6,0.0,3,2.32,1,0,0,1,1,968074.79,False,True,False,False,False,False,False,False,184.6,6,0
3,2,171.6,348.1,12,0.73,1,0,1,1,0,1553221.56,False,False,True,False,False,True,False,False,171.6,5,0
3,3,189.7,372.4,5,1.33,0,0,0,1,1,2265921.48,False,False,False,False,False,False,False,True,189.7,6,0
5,4,223.1,0.0,12,7.29,0,0,1,1,0,1395703.54,False,False,False,False,True,False,False,False,223.1,9,0
5,5,254.1,577.2,1,11.72,1,0,0,0,1,2339594.77,False,False,False,False,True,True,False,False,254.1,10,0
3,2,148.2,364.4,13,13.1,0,0,0,0,1,929069.17,False,False,False,False,True,False,False,True,148.2,5,0
4,4,187.4,350.2,6,0.55,0,0,1,1,0,1942506.4,False,False,False,False,False,False,True,False,187.4,8,0
3,2,157.9,0.0,4,8.14,0,0,0,1,1,1241524.09,False,False,False,False,False,False,False,False,157.9,5,0
4,3,202.6,347.1,21,7.67,0,0,0,1,0,1954429.18,False,False,False,False,False,True,False,False,202.6,7,0
5,5,238.7,478.4,6,5.11,0,1,0,0,1,2726487.83,False,False,False,False,False,False,False,True,238.7,10,0
4,4,189.7,445.6,21,21.82,0,0,0,0,0,424065.58,False,False,False,True,False,False,False,True,189.7,8,1
4,4,179.0,356.0,27,0.59,0,0,1,0,0,1033934.13,False,False,False,False,True,False,False,True,179.0,8,0
1,1,79.1,99.8,7,20.29,0,0,0,1,1,368924.73,False,True,False,False,False,False,False,True,79.1,2,1
4,4,214.1,0.0,10,1.78,1,0,0,0,1,739624.16,False,False,False,True,False,False,False,False,214.1,8,0
4,4,248.7,460.0,2,5.67,0,0,0,0,0,2521330.55,False,False,False,False,False,False,True,False,248.7,8,0
2,1,183.1,386.9,20,2.51,1,1,0,0,1,1277791.17,False,False,False,False,True,True,False,False,183.1,3,0
3,3,201.0,442.7,3,10.17,0,0,0,0,0,674657.63,False,False,False,True,False,False,False,True,201.0,6,0
1,1,110.1,175.9,25,8.86,1,0,1,1,1,1132890.22,False,False,False,False,False,True,False,False,110.1,2,0
3,2,189.3,0.0,6,1.62,1,0,0,1,1,1586424.45,False,False,False,False,False,False,False,False,189.3,5,0
3,2,193.7,0.0,11,11.51,0,0,1,1,1,828099.37,False,False,True,False,False,False,False,False,193.7,5,0
3,3,187.3,0.0,4,8.25,1,0,1,0,0,540519.78,False,False,False,True,False,False,False,False,187.3,6,0
6,5,306.2,0.0,29,11.82,0,0,0,0,1,847388.45,False,True,False,False,False,False,False,False,306.2,11,0
2,2,130.9,174.6,29,11.94,0,0,1,1,1,635458.69,False,False,False,False,True,False,False,True,130.9,4,0
4,3,204.2,0.0,8,3.46,1,0,0,0,1,775682.83,False,False,True,False,False,False,False,False,204.2,7,0
6,6,314.2,0.0,2,11.44,0,0,0,0,0,1299187.49,False,True,False,False,False,False,False,False,314.2,12,0
5,4,284.6,355.7,19,8.18,0,0,1,1,0,1520802.65,False,False,True,False,False,True,False,False,284.6,9,0
5,4,215.9,0.0,1,1.26,1,0,0,1,0,1404483.71,False,True,False,False,False,False,False,False,215.9,9,0
6,6,279.9,0.0,14,5.01,1,0,0,0,1,1315433.07,False,True,False,False,False,False,False,False,279.9,12,0
3,3,151.9,0.0,12,52.65,1,0,0,0,1,582181.52,False,False,False,False,False,False,False,False,151.9,6,1
3,3,144.7,0.0,18,4.57,0,0,0,1,0,569880.9,False,False,True,False,False,False,False,False,144.7,6,0
2,2,139.5,0.0,19,4.02,0,0,1,0,0,858627.04,False,False,False,False,True,False,False,False,139.5,4,0
3,3,191.8,338.5,29,25.39,1,0,0,0,1,897852.59,False,False,False,False,False,True,False,False,191.8,6,1
2,2,157.9,0.0,2,9.69,1,0,0,1,1,1134167.24,False,False,False,False,False,False,False,False,157.9,4,0
6,5,292.6,0.0,5,7.44,1,0,0,1,0,1922452.86,False,False,False,False,False,False,False,False,292.6,11,0
3,2,156.2,0.0,17,5.35,0,0,0,0,1,869466.98,False,False,False,False,True,False,False,False,156.2,5,0
5,4,240.9,577.7,0,10.55,1,1,1,0,1,1236893.03,False,False,False,True,False,False,False,True,240.9,9,0
2,2,162.2,0.0,23,0.82,1,0,0,1,0,726442.58,False,True,False,False,False,False,False,False,162.2,4,0
5,4,233.8,0.0,13,12.87,0,0,0,0,1,745990.53,False,True,False,False,False,False,False,False,233.8,9,0
4,4,256.2,479.5,22,0.51,1,0,0,1,1,1796401.65,False,True,False,False,False,False,False,True,256.2,8,0
5,5,203.7,448.8,19,15.67,1,1,1,1,1,1130621.81,False,True,False,False,False,True,False,False,203.7,10,1
4,3,211.4,255.6,14,6.79,0,0,1,1,0,2332605.16,False,False,False,False,False,True,False,False,211.4,7,0
3,3,194.8,317.0,9,5.61,0,0,0,0,1,835174.73,True,False,False,False,False,False,True,False,194.8,6,0
4,4,226.0,0.0,11,3.64,1,0,1,0,0,994254.91,False,True,False,False,False,False,False,False,226.0,8,0
1,1,154.5,0.0,18,8.21,1,0,0,0,0,553112.6,False,False,True,False,False,False,False,False,154.5,2,0
2,1,161.8,0.0,7,5.6,0,0,0,1,0,759070.69,False,True,False,False,False,False,False,False,161.8,3,0
4,4,213.9,492.3,21,6.55,0,0,0,0,0,1490753.39,False,False,False,False,True,True,False,False,213.9,8,0
3,3,164.1,0.0,15,16.72,1,0,1,1,0,426526.94,True,False,False,False,False,False,False,False,164.1,6,1
3,3,194.9,0.0,4,2.03,0,0,0,0,0,564173.64,True,False,False,False,False,False,False,False,194.9,6,0
2,2,142.5,0.0,27,12.04,1,0,1,0,0,730760.07,False,False,False,False,False,False,False,False,142.5,4,0
4,3,192.2,404.5,3,5.83,1,1,0,0,1,2115399.28,False,False,False,False,True,True,False,False,192.2,7,0
2,2,115.1,270.8,12,11.93,0,0,0,0,1,445808.52,False,False,False,True,False,True,False,False,115.1,4,0
5,4,262.3,435.3,19,5.52,1,1,0,0,1,2742184.25,False,False,False,False,False,True,False,False,262.3,9,0
3,3,160.2,0.0,17,14.65,1,0,0,0,0,387364.48,True,False,False,False,False,False,False,False,160.2,6,0
3,2,227.5,0.0,21,16.65,0,0,0,0,0,619605.31,False,True,False,False,False,False,False,False,227.5,5,1
4,4,203.6,0.0,1,16.27,1,0,0,0,1,863567.0,False,False,True,False,False,False,False,False,203.6,8,1
4,4,204.4,302.4,28,2.8,0,0,1,0,0,827599.95,False,True,False,False,False,True,False,False,204.4,8,0
6,6,266.3,554.9,24,15.34,0,0,1,1,1,1958626.6,False,False,False,False,False,False,False,True,266.3,12,1
4,3,193.7,247.2,28,1.15,0,1,0,1,1,1865333.2,False,False,False,False,False,False,False,True,193.7,7,0
5,4,239.3,0.0,14,2.13,0,0,0,1,0,1671143.39,False,False,False,False,False,False,False,False,239.3,9,0
3,2,175.3,276.1,0,1.89,0,0,1,0,0,1783265.74,False,False,False,False,False,False,True,False,175.3,5,0
2,2,126.0,276.3,8,23.34,1,0,1,1,1,633657.03,False,False,False,False,True,False,False,True,126.0,4,1
3,3,138.7,0.0,28,18.16,1,0,0,1,1,305680.15,False,False,True,False,False,False,False,False,138.7,6,1
3,3,192.2,0.0,23,0.9,0,0,0,0,0,701124.33,False,True,False,False,False,False,False,False,192.2,6,0
5,5,213.3,367.8,9,8.46,0,0,0,0,0,962797.66,False,False,True,False,False,False,True,False,213.3,10,0
4,4,245.3,0.0,6,16.87,1,0,1,1,0,715687.23,True,False,False,False,False,False,False,False,245.3,8,1
3,3,196.3,0.0,5,4.06,0,0,1,0,1,1007029.99,False,False,False,False,True,False,False,False,196.3,6,0
5,5,243.3,514.9,4,3.91,0,0,1,0,0,2709766.36,False,False,False,False,False,True,False,False,243.3,10,0
2,2,183.3,328.9,5,16.51,1,1,0,0,1,1696316.58,False,False,False,False,False,False,False,True,183.3,4,1
4,4,197.5,240.0,15,11.36,0,1,0,0,0,928769.99,False,False,True,False,False,True,False,False,197.5,8,0
5,5,266.8,565.4,28,18.86,0,0,1,1,1,1070776.77,False,False,False,False,True,False,False,True,266.8,10,1
3,2,208.3,0.0,20,3.57,1,0,0,0,1,1186235.69,False,False,False,False,True,False,False,False,208.3,5,0
3,2,213.8,276.0,1,13.02,1,0,1,0,1,1992379.07,False,False,False,False,False,False,False,True,213.8,5,0
4,3,197.1,0.0,26,20.93,0,0,1,0,0,460776.81,False,False,True,False,False,False,False,False,197.1,7,1
6,6,293.9,536.0,10,5.39,1,0,0,0,0,2308954.92,False,True,False,False,False,True,False,False,293.9,12,0
4,3,215.5,0.0,2,0.89,0,0,0,0,0,1626768.67,False,False,False,False,False,False,False,False,215.5,7,0
2,2,124.5,186.3,22,8.69,0,0,1,0,0,733112.2,False,False,False,False,True,False,False,True,124.5,4,0
2,1,126.3,0.0,11,10.11,0,0,0,0,1,789420.91,False,False,False,False,False,False,False,False,126.3,3,0
6,5,234.0,298.4,9,4.73,0,0,1,1,1,2572616.18,False,False,False,False,False,False,True,False,234.0,11,0
5,5,241.9,313.5,25,17.72,1,0,0,0,0,1820046.11,False,False,False,False,False,True,False,False,241.9,10,1
3,2,188.2,407.7,14,17.02,0,0,1,1,0,1223445.74,False,False,False,False,False,True,False,False,188.2,5,1
4,4,169.4,0.0,16,29.25,1,0,0,0,1,773232.04,False,False,False,False,False,False,False,False,169.4,8,1
4,3,215.3,280.6,18,20.77,0,0,0,0,0,996145.83,False,False,False,False,True,True,False,False,215.3,7,1
3,2,154.9,0.0,18,15.94,1,0,0,0,0,1011567.15,False,False,False,False,False,False,False,False,154.9,5,1
4,4,213.2,0.0,21,6.99,0,0,0,0,0,582481.73,False,False,True,False,False,False,False,False,213.2,8,0
2,1,169.7,0.0,11,7.03,1,0,0,0,1,1140928.44,False,False,False,False,True,False,False,False,169.7,3,0
2,2,150.8,267.2,23,18.97,1,0,0,0,0,412818.36,False,False,True,False,False,True,False,False,150.8,4,1
3,3,131.7,174.4,5,5.85,0,0,0,1,1,1442381.48,False,False,False,False,False,True,False,False,131.7,6,0
4,4,187.2,0.0,2,0.67,1,0,0,1,0,735682.18,True,False,False,False,False,False,False,False,187.2,8,0
3,3,186.5,0.0,26,14.11,0,0,0,1,1,579981.45,False,False,True,False,False,False,False,False,186.5,6,0
6,5,295.0,725.4,22,10.89,1,0,0,0,0,2215424.31,False,False,False,False,False,False,False,True,295.0,11,0
3,3,208.1,0.0,13,0.52,1,0,0,1,0,1095151.86,False,True,False,False,False,False,False,False,208.1,6,0
4,4,219.7,359.3,6,25.97,0,0,1,0,0,858204.67,False,False,False,False,True,False,True,False,219.7,8,1
4,3,211.0,282.6,12,11.22,1,1,1,0,0,1185231.65,False,True,False,False,False,False,False,True,211.0,7,0
3,2,161.8,275.0,6,7.39,0,0,1,0,0,1365141.08,False,False,False,False,True,False,False,True,161.8,5,0
6,5,310.4,0.0,7,4.39,1,0,0,0,1,839270.46,False,False,False,True,False,False,False,False,310.4,11,0
2,2,130.0,0.0,22,2.82,0,0,0,1,1,872764.94,False,False,False,False,False,False,False,False,130.0,4,0
3,3,211.2,261.9,11,13.3,1,0,1,1,1,1203340.45,False,True,False,False,False,False,False,True,211.2,6,0
4,4,215.1,272.6,12,2.44,1,0,1,0,1,2191854.33,False,False,False,False,False,False,False,True,215.1,8,0
4,4,224.4,376.3,10,18.17,1,0,1,1,0,880320.39,False,False,False,True,False,False,False,True,224.4,8,1
4,4,234.1,440.5,4,6.67,1,0,1,1,1,3050297.63,False,False,False,False,False,False,True,False,234.1,8,0
3,2,169.8,345.0,11,44.98,0,0,1,1,0,388746.25,False,False,False,True,False,False,False,True,169.8,5,1
3,3,204.4,325.6,11,1.94,0,0,1,0,0,756834.26,False,False,False,True,False,False,False,True,204.4,6,0
5,5,238.8,493.9,1,3.65,0,0,0,0,1,1513399.33,False,True,False,False,False,False,True,False,238.8,10,0
4,3,188.6,443.3,0,6.34,0,1,1,0,1,2251292.86,False,False,False,False,False,True,False,False,188.6,7,0
5,4,255.0,537.1,29,3.39,0,0,1,0,0,1583238.41,False,False,False,False,False,True,False,False,255.0,9,0
5,4,247.2,0.0,24,5.97,1,0,0,1,0,1567655.97,False,False,False,False,False,False,False,False,247.2,9,0
4,4,231.2,339.1,4,2.6,1,0,1,0,1,3190222.62,False,False,False,False,False,True,False,False,231.2,8,0
3,3,146.0,0.0,11,6.7,0,0,0,0,1,733941.8,False,True,False,False,False,False,False,False,146.0,6,0
3,3,166.0,297.0,10,7.62,1,0,0,1,1,912124.41,False,True,False,False,False,False,True,False,166.0,6,0
3,2,186.4,396.1,16,14.69,0,0,1,0,0,1363721.4,False,False,False,False,False,False,False,True,186.4,5,0
6,5,281.4,422.4,26,4.83,1,0,0,1,0,2683769.7,False,False,False,False,False,False,False,True,281.4,11,0
4,4,236.9,456.1,12,7.79,0,0,0,0,0,1515535.06,False,True,False,False,False,False,False,True,236.9,8,0
3,3,186.1,391.4,18,29.14,0,0,1,0,1,1021010.56,False,False,False,False,False,False,False,True,186.1,6,1
4,3,208.4,0.0,4,1.22,0,0,0,1,0,1140730.62,False,True,False,False,False,False,False,False,208.4,7,0
6,5,261.9,347.5,21,1.54,0,0,0,0,0,1611269.62,False,False,False,False,True,True,False,False,261.9,11,0
4,4,215.8,0.0,13,12.72,1,0,1,1,1,1070092.48,False,True,False,False,False,False,False,False,215.8,8,0
3,3,149.7,207.8,2,20.39,0,0,1,1,1,680299.68,False,True,False,False,False,False,False,True,149.7,6,1
2,1,209.4,0.0,1,3.46,0,0,0,0,1,1752785.18,False,False,False,False,False,False,False,False,209.4,3,0
4,3,233.6,0.0,29,2.51,1,0,0,0,1,1398959.84,False,False,False,False,False,False,False,False,233.6,7,0
3,2,178.1,404.7,16,14.96,1,0,1,1,0,1143275.63,False,False,False,False,True,True,False,False,178.1,5,0
2,2,179.8,260.7,13,26.06,1,0,1,1,1,1266247.95,False,False,False,False,False,True,False,False,179.8,4,1
3,3,165.3,280.7,13,2.5,0,0,1,1,0,1949968.12,False,False,False,False,False,True,False,False,165.3,6,0
3,2,163.0,0.0,20,1.65,0,0,1,0,1,473260.82,False,False,False,True,False,False,False,False,163.0,5,0
3,3,195.0,0.0,10,0.88,0,0,0,0,1,1082454.6,False,False,False,False,True,False,False,False,195.0,6,0
5,5,253.2,409.8,18,11.12,0,0,1,0,0,1033815.68,True,False,False,False,False,True,False,False,253.2,10,0
2,2,126.4,0.0,22,2.08,0,0,0,1,1,528905.64,False,True,False,False,False,False,False,False,126.4,4,0
3,3,154.0,237.5,28,10.1,0,0,0,0,0,931398.12,False,False,False,False,False,False,False,True,154.0,6,0
4,4,231.6,0.0,7,1.57,1,0,0,1,0,1108053.69,False,True,False,False,False,False,False,False,231.6,8,0
2,2,180.7,0.0,28,21.86,1,0,0,0,0,598248.14,False,False,False,False,True,False,False,False,180.7,4,1
6,6,260.0,0.0,13,28.92,1,0,0,0,0,1231212.81,False,False,False,False,False,False,False,False,260.0,12,1
3,3,200.1,245.6,8,14.78,0,0,1,1,1,2148044.62,False,False,False,False,False,True,False,False,200.1,6,0
2,2,183.0,0.0,28,4.72,0,0,0,1,1,511307.48,True,False,False,False,False,False,False,False,183.0,4,0
1,1,141.5,0.0,8,0.56,0,0,1,1,0,1243685.97,False,False,False,False,False,False,False,False,141.5,2,0
3,2,196.3,401.4,8,2.69,0,0,1,0,0,1514559.34,False,True,False,False,False,True,False,False,196.3,5,0
2,1,94.5,194.2,14,14.41,0,0,0,0,1,804025.06,False,False,False,False,False,True,False,False,94.5,3,0
2,2,126.5,252.0,10,3.88,0,0,1,0,1,663963.75,True,False,False,False,False,True,False,False,126.5,4,0
3,3,191.1,399.5,9,2.61,1,0,1,1,1,1745779.73,False,False,False,False,False,False,True,False,191.1,6,0
3,2,209.3,254.4,28,3.57,0,0,0,0,0,1728253.18,False,False,False,False,False,True,False,False,209.3,5,0
4,3,193.1,0.0,27,1.46,0,0,1,1,0,572465.74,False,True,False,False,False,False,False,False,193.1,7,0
1,1,119.8,210.2,17,2.19,1,0,0,1,1,1425056.14,False,False,False,False,False,True,False,False,119.8,2,0
3,2,176.5,274.3,1,24.1,0,0,1,0,1,551586.12,False,False,False,True,False,False,False,True,176.5,5,1
4,4,193.3,317.3,16,0.56,0,0,0,1,1,1259828.73,False,False,True,False,False,True,False,False,193.3,8,0
1,1,89.7,182.8,18,0.79,0,0,1,0,0,562983.0,False,False,False,False,True,False,True,False,89.7,2,0
4,4,167.5,0.0,28,1.6,0,0,1,1,1,564949.2,False,False,True,False,False,False,False,False,167.5,8,0
3,3,211.6,342.1,25,13.71,1,0,1,1,0,727986.16,True,False,False,False,False,True,False,False,211.6,6,0
3,3,182.2,443.7,17,2.26,0,0,1,0,1,786049.75,False,True,False,False,False,False,True,False,182.2,6,0
3,2,181.3,0.0,14,11.05,0,0,0,0,1,847927.09,False,False,False,False,False,False,False,False,181.3,5,0
3,2,137.4,193.7,20,10.48,0,0,0,0,0,582720.13,False,False,True,False,False,True,False,False,137.4,5,0
4,4,188.1,454.3,9,7.16,1,0,1,1,0,2365489.43,False,False,False,False,False,True,False,False,188.1,8,0
4,4,199.0,0.0,24,4.41,0,0,0,1,1,1478954.32,False,False,False,False,False,False,False,False,199.0,8,0
3,3,155.1,202.6,6,1.15,1,1,0,1,1,1217556.23,True,False,False,False,False,False,False,True,155.1,6,0
4,3,184.8,0.0,1,6.56,0,0,1,1,0,1452660.2,False,False,False,False,False,False,False,False,184.8,7,0
3,2,178.6,231.5,15,10.12,1,0,0,0,0,509622.02,False,False,False,True,False,False,False,True,178.6,5,0
3,3,142.3,319.5,29,16.29,0,0,0,1,1,766770.76,False,False,False,False,False,False,True,False,142.3,6,1
2,2,129.2,0.0,17,11.09,0,0,0,1,0,704213.01,False,False,False,False,False,False,False,False,129.2,4,0
4,4,206.5,324.5,11,11.98,0,0,1,1,0,1328468.01,False,True,False,False,False,True,False,False,206.5,8,0
4,3,213.8,348.3,6,19.11,0,0,1,1,1,707010.98,True,False,False,False,False,False,False,True,213.8,7,1
2,2,142.9,321.1,18,14.91,0,0,1,0,0,671152.98,False,True,False,False,False,False,False,True,142.9,4,0
2,1,121.3,0.0,25,4.24,1,0,1,0,1,401146.73,False,True,False,False,False,False,False,False,121.3,3,0
3,3,178.2,240.0,15,6.54,0,0,1,1,0,1616524.26,False,False,False,False,False,True,False,False,178.2,6,0
3,3,136.3,278.1,9,37.21,1,0,1,0,1,690141.28,False,False,False,False,True,True,False,False,136.3,6,1
1,1,124.6,0.0,28,12.46,1,0,0,1,0,519179.69,False,False,False,False,False,False,False,False,124.6,2,0
4,3,234.0,414.7,3,1.31,1,0,1,0,1,1903591.94,False,True,False,False,False,True,False,False,234.0,7,0
2,2,145.5,338.9,25,7.65,0,0,1,1,0,490190.18,True,False,False,False,False,True,False,False,145.5,4,0
2,1,141.6,0.0,3,20.02,0,0,0,1,0,572612.58,False,False,False,False,True,False,False,False,141.6,3,1
5,5,240.9,535.2,25,6.55,1,0,1,1,1,919203.58,True,False,False,False,False,False,False,True,240.9,10,0
4,3,202.5,244.6,8,7.59,0,1,1,0,0,723814.74,False,False,False,True,False,False,False,True,202.5,7,0
3,2,182.4,363.6,0,11.86,0,0,1,1,0,1204520.51,False,True,False,False,False,True,False,False,182.4,5,0
5,5,266.5,529.6,29,5.35,0,0,0,0,0,1368800.08,False,True,False,False,False,True,False,False,266.5,10,0
4,3,226.5,311.6,0,4.61,0,0,0,0,0,1249869.0,True,False,False,False,False,True,False,False,226.5,7,0
2,2,163.7,274.0,8,4.75,1,0,1,0,0,1030917.0,False,False,True,False,False,True,False,False,163.7,4,0
5,4,268.7,0.0,7,1.18,1,0,0,0,1,1163362.44,True,False,False,False,False,False,False,False,268.7,9,0
5,5,265.8,0.0,10,6.72,0,0,1,0,1,930379.5,True,False,False,False,False,False,False,False,265.8,10,0
5,4,312.0,0.0,21,7.78,0,0,0,0,0,637409.27,False,False,False,True,False,False,False,False,312.0,9,0
